text,label
"['supposed', 'coachella', 'right', 'fest', 'tonight', 'though']",0
"['gotten', 'lazy', 'ass', 'go', 'see', 'floater', 'last', 'night', 'httpblipfmkh']",0
"['need', 'twitter', 'lessons']",0
"['im', 'really', 'nice', 'wedding', 'allergies', 'preventing', 'enjoying', 'myself', 'achoo', 'httpbitlywvvp']",0
"['sonic', 'didnt', 'work', 'like', 'million', 'ppl', 'standing', 'outside', 'waiting', 'shit', 'pick', 'stix', 'faulty', 'substitution']",0
"['noizangel', 'right', 'migraines', 'one', 'since', 'yesterday']",0
"['crepe', 'o', 'chocolate', 'closed']",0
"['sittin', 'revisin', 'sunday', 'party', 'animal', 'officially', 'dead']",0
"['banging', 'headache', 'tweets', 'while', 'well', 'things', 'headache', 'like']",0
"['sheshines', 'wish', 'nice', 'tv', 'watch', 'on', 'mine', 'tiny', 'plasma', 'screen', 'plz']",0
"['stares', 'new', 'ï', '½', 'paperweight', 'disbelief']",0
"['lorri', 'ï', '½', 'spend']",0
"['notorioustimp', 'blasphemy', 'dm', 'broke', 'tommorow', 'id', 'ok', 'martin', 'kept', 'putting', 'solo', 'records', 'cant', 'say', 'dave', 'know']",0
"['lunch', 'im', 'ridiculously', 'full', 'feel', 'like', 'ate', 'way', 'much', 'haha']",0
"['crooklynn', 'yes', 'im', 'mad', 'bee']",0
"['pobre', 'cellphone', 'please', 'charge']",0
"['spilled', 'one', 'coffee', 'plants']",0
"['tring', 'get', 'back', 'stop', 'hurting']",0
"['freddurst', 'lemons', 'son', 'really', 'want', 'u', 'reply', 'mum', 'saying', 'happy', 'bday', 'something', 'u', 'plz']",0
"['hate', 'haircutas', 'usual']",0
"['cheesecake', 'factory', 'spoiled', 'rotten', 'daughter', 'per', 'persistent', 'request', 'dads', 'push']",0
"['cant', 'say', 'im', 'feeling', 'best']",0
"['sittin', 'revisin', 'sunday', 'party', 'animal', 'officially', 'dead']",0
"['sick', 'washington', 'miss', 'friends']",0
"['shit', 'ten', 'past', 'one', 'gotta', 'get', 'early', 'oh', 'deary', 'me', 'better', 'going', 'bed', 'goodnight', 'sleep', 'tight', 'dont', 'let', 'bedbugs', 'bite']",0
"['kristosbaby', 'lol', 'mee', 'although', 'skint', 'shall', 'need', 'get', 'wee', 'lunch', 'sometime', 'soon', 'though']",0
"['pauldtheripy', 'say', 'aint']",0
"['anticipating', 'smack', 'mavs', 'fans']",0
"['joebobhawkins', 'weve', 'decided', 'home', 'improvements', 'best', 'left', 'professionals']",0
"['poor', 'little', 'ds', 'hamster', 'rocky', 'rockstar', 'reality', 'hamster', 'died', 'today', 'sad']",0
"['gcohen', 'well', 'might', 'but', 'true', 'unfortundately']",0
"['inkedfrackgrl', 'dont', 'understand', 'cant', 'pull', 'up']",0
"['oprahs', 'twitter', 'little', 'hrs', 'amp', 'almost', 'followers', 'ive', 'month', 'amp']",0
"['joeymcintyre', 'fun', 'want', 'hear', 'enjoy', 'show', 'tonight', 'love', 'brussels']",0
"['eaten', 'day', 'probably', 'cause', 'keep', 'down']",0
"['lol', 'failing', 'miserably', 'guitar', 'hand', 'hurts']",0
"['prom', 'going', 'wonderdul', 'would', 'even', 'perfect', 'megenn', 'coming']",0
"['asphyxiah', 'twitter', 'specifically']",0
"['dannywood', 'hey', 'mel', 'answer']",0
"['drop', 'phone', 'even', 'more', 'white', 'screen', 'yet']",0
"['going', 'attempt', 'get', 'sleep', 'dont', 'see', 'happening']",0
"['stinkin', 'dryers', 'laundromat', 'r', 'hot', 'even', 'coolest', 'settings', 'scorched', 'mattress', 'pad']",0
"['want', 'dye', 'hair', 'im', 'afraid', 'ill', 'screw', 'help']",0
"['still', 'office', 'working', 'coursework', 'httpbitlylgv']",0
"['lwcavallucci', 'scary']",0
"['tattoo', 'today', 'gotta', 'wait', 'till', 'next', 'time', 'guy', 'here']",0
"['want', 'go', 'home']",0
"['yawwnnwere', 'paitingi', 'spilled', 'yellow', 'paint', 'carpetsorry', 'dad']",0
"['mm', 'great', 'ps', 'died']",0
"['time', 'running', 'snow', 'lovers', 'california', 'warm', 'lake', 'tahoe', 'soon', 'dirt', 'left']",0
"['loves', 'mah', 'kitty', 'mah', 'fiancee', 'going', 'miss', 'much', 'go', 'home']",0
"['still', 'ottawa', 'dying', 'go', 'home']",0
"['woke', 'nice', 'nap', 'unfortunately', 'stomach', 'hurts', 'usual']",0
"['jenniffer', 'hope', 'nothing', 'serious', 'mom']",0
"['hope', 'since', 'oprah', 'friends', 'ev', 'make', 'call', 'get', 'destroyed', 'herebeforeoprah']",0
"['ughhh', 'history', 'projects', 'laaaaame', 'miss', 'kenneth']",0
"['blend', 'coming', 'right']",0
"['narshada', 'sorry', 'stay', 'scifi', 'movieing', 'got', 'finished', 'ep', 'midnight']",0
"['dannywood', 'never', 'good', 'luck', 'answered']",0
"['miss', 'family']",0
"['everyone', 'gone', 'home', 'fun', 'day', 'quiet']",0
"['leanney', 'yup', 'thats', 'me', 'good', 'pubs', 'though']",0
"['checking', 'pm', 'gotta', 'airport', 'pm', 'sit', 'airport', 'hours', 'yeeiii', 'not', 'really', 'happy', 'bout']",0
"['vomvom', 'sorry', 'jen', 'maybe', 'watch', 'movie', 'something', 'tonight', 'want']",0
"['officialchris', 'gille', 'left', 'buildinghes', 'gone', 'forever', 'were', 'sad']",0
"['kitty', 'lost']",0
"['says', 'service', 'engine', 'soon', 'cant', 'good', 'oh', 'dear']",0
"['hramos', 'wish', 'couldve', 'consumerist', 'today']",0
"['stephenfry', 'half', 'emails', 'sort', 'copious', 'folders', 'never', 'look', 'againand', 'spam', 'emailsi', 'sympathise']",0
"['mmmbaileys', 'trust', 'know', 'half', 'want', 'meet', 'ever', 'dreadful', 'year']",0
"['watched', 'changeling', 'amazing', 'incredibly', 'sad', 'film']",0
"['coffeerama', 'thank', 'u', 'opened', 'time', 'would', 'love', 'that', 'french', 'press', 'amp', 'broke', 'plungernever', 'replaced', 'it', 'goooood', 'coffee']",0
"['going', 'bed', 'woken', 'last', 'vacation', 'day']",0
"['sunday', 'work']",0
"['think', 'picked', 'wrong', 'program', 'really', 'debating', 'career', 'choiceim', 'serious']",0
"['enough', 'time', 'day']",0
"['got', 'workready', 'something', 'fun', 'tonight', 'idkk', 'yet']",0
['lonely'],0
"['estarla', 'yeah', 'since', 'scoops', 'almost', 'im', 'bitter']",0
"['searched', 'twitter', 'asot', 'httptinyurlcomdfgce', 'would', 'nice', 'video', 'feed', 'tho']",0
"['leanneay', 'yup', 'thats', 'me', 'good', 'pubs', 'though']",0
"['well', 'girl', 'dreams', 'tonight']",0
"['swisher', 'pitch', 'jays', 'again']",0
"['zaibatsu', 'yes', 'way', 'get', 'homesick']",0
"['flicking', 'back', 'forth', 'sox', 'bruins', 'gameand', 'packing']",0
"['going', 'tonight', 'times', 'like', 'start', 'really', 'miss', 'boyfriend', 'miss', 'love', 'much']",0
"['appartment', 'old', 'need', 'make', 'holes', 'need', 'owner', 'agreement', 'doesnt', 'look', 'good']",0
"['armin', 'th', 'may', 'lebanon', 'egypt', 'come', 'list', 'asot']",0
"['wonder', 'start', 'freelancing', 'again', 'lost', 'contacts']",0
"['saw', 'ice', 'cream', 'truck', 'cash']",0
"['feel', 'worst', 'ive', 'felt', 'long', 'time', 'w', 'group', 'people', 'except', 'r', 'standing', 'next', 'cuz', 'got', 'green', 'wh']",0
"['thaedydal', 'sorry', 'missed', 'you', 'run', 'home', 'start', 'preparing', 'dinner', 'see', 'panel', 'tomorrow', 'morning']",0
"['trying', 'telll', 'friends', 'get', 'twitter', 'cell', 'phone', 'dead']",0
"['niesa', 'sorry', 'sick', 'try', 'chewing', 'piece', 'horseraddish', 'nasty', 'helps']",0
"['leaving', 'beach', 'got', 'nice', 'pictures', 'sadly', 'inspired', 'enough', 'draw', 'anything']",0
"['alexalltimelow', 'wish', 'houston']",0
"['sassymymy', 'sadlyi', 'dnt', 'hang', 'wit']",0
"['nancyseeger', 'hour', 'minutes', 'actually', 'th', 'rd', 'ah', 'well', 'sat', 'nite', 'crushed', 'mtg']",0
"['alexalltimelow', 'ok', 'idk', 'houston', 'luckiest', 'city', 'right']",0
"['josianna', 'hope', 'ok']",0
"['jennettemccurdy', 'thanks', 'shout', 'kids', 'ashley', 'edwin']",0
"['somehow', 'ive', 'achieved', 'magical', 'status', 'of', 'followersgtfollowing', 'yet', 'twitter', 'page', 'still', 'dominated', 'tweets']",0
"['bruins', 'game', 'here', 'see', 'tv', 'really']",0
"['drove', 'jake', 'probably', 'last', 'time', 'ever', 'felt', 'alien', 'already', 'meanwhile', 'top', 'max', 'today', 'fun']",0
"['mandapanda', 'atlantic', 'owns', 'everything', 'pacific']",0
"['lemondrop', 'nope', 'still', 'nothing']",0
"['burned', 'hand', 'super', 'bad', 'ow']",0
"['spring', 'break', 'blues', 'hit', 'im', 'bored', 'ran', 'photos', 'manip', 'captioned', 'tweets']",0
"['paulitawilhelm', 'omg', 'ugly', 'smile']",0
"['barry', 'zito', 'lost', 'boo', 'hoo', 'love', 'way', 'dont', 'hate', 'still', 'man', 'steveo', 'gone', 'dwts', 'stars', 'wont']",0
"['again', 'another', 'day', 'laziness', 'sucks', 'but', 'next', 'week', 'sure', 'writing', 'get', 'done', 'expect', 'see', 'new', 'blogs', 'soon']",0
"['inevitable', 'put', 'mowing', 'grass', 'one', 'day', 'going', 'piss', 'rain', 'next']",0
"['right', 'know', 'liking', 'quottwitterquot', 'looks', 'like', 'newspaper', 'boring', 'read', 'little', 'boxes', 'text', 'min']",0
"['freaking', 'hot']",0
"['sandymcilree', 'u', 'famous', 'everyone', 'knows', 'jb', 'sandy', 'austin', 'guess', 'need', 'unfollow']",0
"['trackademicksmommy', 'someone', 'hack', 'account', 'even', 'though', 'quote', 'ive', 'never', 'heard', 'use', 'word', 'think']",0
"['jessicafates', 'want', 'sure', 'im', 'bored']",0
"['hockey', 'band', 'look', 'like', 'mgmt', 'fucking', 'hell', 'theyre', 'good', 'sabrepulse', 'come', 'back']",0
"['want', 'brownies', 'everything', 'make', 'butter']",0
"['dcmaxqueen', 'hate', 'me', 'get', 'too', 'want', 'benji', 'hes', 'ive', 'ever', 'wanted', 'besides', 'jordan', 'knight', 'lost']",0
"['fuuuck', 'accidently', 'whole', 'config', 'took', 'long', 'configure', 'awesome']",0
"['exam', 'panic', 'begins', 'now', 'plz', 'let', 'everything', 'fall', 'place']",0
"['bananzas', 'cody', 'making', 'play', 'ld', 'christophers', 'room']",0
"['really', 'needs', 'sort', 'insomnia', 'crap', 'am', 'still', 'wide', 'awake']",0
"['stephanielynn', 'knows']",0
"['samsassy', 'im', 'gonna', 'miss', 'sooo', 'much', 'tonight', 'happy', 'birthday']",0
"['theacademyliz', 'would', 'upset']",0
"['cold', 'going', 'relax', 'couch', 'watch', 'for', 'first', 'time', 'eric']",0
"['took', 'cocker', 'spaniel', 'sam', 'get', 'groomed', 'today', 'wow', 'smells', 'better', 'wants', 'roll', 'around', 'dirt', 'dirty', 'dog']",0
"['note', 'self', 'make', 'orthodonist', 'appointment', 'like', 'ever', 'wanted', 'save', 'anyway']",0
"['need', 'want', 'youu', 'knooww']",0
"['beat', 'two', 'year', 'olds', 'tomorrow', 'denver', 'kick', 'ass', 'even', 'harder', 'beers', 'backyard', 'option']",0
"['focalin', 'dad', 'going', 'kick', 'computer', 'soon', 'ugh', 'thats', 'im', 'on', 'sorry']",0
"['hate', 'way', 'blog', 'looks']",0
"['syreta', 'damn', 'wanted', 'see', 'that']",0
"['walk', 'remember', 'sad', 'beautiful']",0
"['lukeaddis', 'wow', 'filled', 'whole', 'page', 'aplusk', 'twitter', 'king', 'im', 'go', 'searching', 'tweets']",0
"['lovebaroness', 'youtube', 'page', 'ill', 'second', 'videos', 'though']",0
"['mary', 'left', 'gotta', 'move', 'fierces', 'tonight', 'grahams', 'prolly', 'bed', 'time']",0
"['msvitch', 'aw', 'hope', 'makes', 'feel', 'better', 'im', 'pizza', 'amp', 'movie', 'night', 'remedy', 'mood', 'ice', 'cream', 'sounds', 'good', 'though']",0
"['waiting', 'special', 'phone', 'call']",0
"['jbfutureboy', 'album', 'gonna', 'released', 'sorry', 'bad', 'english']",0
"['paulinacolada', 'dude', 'time', 'low', 'acoustic', 'show', 'galleria', 'area', 'couldnt', 'go', 'timing', 'sucks', 'like', 'crap']",0
"['tayfan', 'b', 'gah', 'hey', 'sci', 'fi', 'low', 'week', 'tv', 'chuck', 'heroes', 'medium', 'everything', 'else', 'mia']",0
"['today', 'good', 'day', 'lost', 'one', 'fav', 'hats', 'parents', 'house', 'got', 'flooded', 'lots', 'stuff', 'too']",0
"['game', 'night', 'postponed', 'sad']",0
"['google', 'appengine', 'support', 'jaxb', 'resteasy', 'client', 'no', 'sockets', 'allowed', 'service', 'bus', 'cloud']",0
"['hmmm', 'thinking', 'movie', 'night', 'myself', 'boring']",0
"['good', 'night', 'tomorrow', 'planning', 'sidebareveryone', 'pregnant', 'kinda', 'miss']",0
"['ennanella', 'appreciate', 'reminding']",0
"['teeth', 'hurt', 'sooooo', 'bad']",0
"['praying', 'grandma']",0
"['wilfordtibbetts', 'no', 'im', 'out', 'happy']",0
"['much', 'pain', 'back', 'fucked', 'up', 'know', 'happen', 'feels', 'like', 'something', 'place', 'lower', 'back']",0
"['saw', 'little', 'lab', 'puppy', 'commercial', 'want', 'nicholas', 'crimson', 'christmas', 'howell', 'back']",0
"['shannatram', 'aliceash', 'ate', 'already', 'wanted', 'come', 'food', 'one', 'would', 'offended']",0
"['stayed', 'away', 'record', 'store', 'tend', 'spend', 'much', 'went', 'back', 'today', 'record', 'store', 'day', 'dropped', 'spent', 'never', 'learn']",0
"['getting', 'mixed', 'signals', 'different', 'guy', 'dear', 'boys', 'please', 'that', 'really', 'messes', 'us', 'girls', 'know']",0
"['idk', 'maybe']",0
"['thecassattack', 'ya', 'know', 'feeling', 'talking', 'last', 'weekend', 'afeelin', 'little', 'bit', 'ago']",0
"['riley', 'broke', 'blue', 'armband', 'maybe', 'try', 'pantsless', 'thing', 'one', 'time']",0
"['finally', 'offits', 'raining', 'cats', 'amp', 'dogsdamnbeyonce', 'said', 'best', 'cuz', 'know', 'hate', 'sleeping', 'alone']",0
"['good', 'night', 'tomorrow', 'party', 'planning', 'sidebareveryone', 'pregnant', 'kinda', 'miss']",0
"['chores', 'golf', 'afternoonto', 'beat', 'go', 'party']",0
"['goodlaura', 'word', 'yet', 'still', 'praying']",0
"['tiredone', 'show', 'left', 'entire', 'college', 'career']",0
"['carlieeeeeee', 'hahahahhaha', 'krey', 'hm', 'better', 'save', 'roommate', 'sucks', 'summer']",0
"['back', 'frickin', 'hurts']",0
"['poor', 'sick', 'girl', 'luckily', 'already', 'passed', 'out', 'hopefully', 'sleeps', 'night', 'needs', 'it', 'poor', 'baby']",0
"['briannack', 'awesome', 'near', 'ukranian', 'village', 'httpqikcomvideo', 'audio', 'interview', 'dropped', 'horrible']",0
"['wish', 'id', 'chosen', 'play']",0
"['haushi', 'thanks', 'invite', 'girlbut', 'im', 'still', 'tired', 'last', 'night']",0
"['spooky', 'guess', 'tonight', 'th', 'still', 'dropping']",0
"['wonder', 'dont', 'follow', 'anyonethat', 'makes', 'sad']",0
"['kellyerin', 'fat', 'old', 'nasty', 'flirt', 'megahhhh']",0
"['effiek', 'this', 'take', 'micds', 'prom', 'ill', 'take', 'trivia', 'night']",0
"['nicholasnadel', 'hey', 'still', 'sick', 'hope', 'get', 'better', 'miss', 'beyond', 'reason', 'lt']",0
"['fucking', 'douche', 'idgaf', 'said', 'sorry', 'mean', 'and', 'hurt']",0
"['one', 'follower', 'accomplished']",0
"['good', 'morning', 'tweetland', 'sunday', 'chores', 'tat', 'fun', 'lr']",0
"['bummer', 'snl', 'rerun', 'tonight']",0
"['moriesbel', 'oops', 'see', 'reply', 'dcsa', 'stands', 'dutch', 'caribbean', 'student', 'association', 'went', 'well', 'im', 'secretary', 'anymore']",0
"['ashton', 'kutcher', 'stopped', 'following', 'd', 'still', 'showing']",0
"['vaca', 'weather', 'cooperating']",0
"['hmm', 'getn', 'easier', 'go', 'thru', 'day', 'without', 'tripn', 'u', 'much', 'easy', 'breezy', 'beautiful', 'haha', 'man', 'sure', 'miss']",0
"['doesnt', 'know', 'work', 'lmao']",0
"['tired', 'wearing', 'skids']",0
"['want', 'accept', 'loss', 'right', 'now', 'still', 'chance']",0
"['cephas', 'advertise', 'online', 'even', 'post', 'photos', 'quilts', 'im', 'sure', 'even', 'thats', 'stretch', 'them', 'think', 'sell']",0
"['jared', 'little', 'finger', 'real', 'bad', 'netbal', 'lost', 'heaps', 'good', 'lolgo', 'bacchus', 'marsh', 'cobras', 'luv', 'ya', 'xx']",0
"['today', 'worst', 'day', 'ever']",0
"['greenmonsterpoo', 'little', 'bee', 'miss', 'youuu']",0
"['watched', 'weird', 's', 'movie', 'called', 'satisfaction', 'end', 'sucked']",0
"['ltlt', 'neva', 'show', 'belly']",0
['shows'],0
"['crash', 'shut', 'sh', 'go', 'back', 'way', 'via', 'mangawhai']",0
"['cant', 'believe', 'saturday', 'feels', 'like', 'sunday']",0
"['long', 'day', 'one', 'show', 'tomorrow', 'back', 'school', 'week']",0
"['httptwitpiccomkrdt', 'everyone', 'twitpics', 'cupcakes', 'gives', 'weight', 'loss', 'ads', 'lbsweek']",0
"['oh', 'man', 'wanted', 'chuck', 'win', 'oh', 'well', 'ufc']",0
"['heading', 'home']",0
"['made', 'service', 'thats', 'wholly', 'depressing', 'shows', 'everybody', 'im', 'following', 'thats', 'following', 'back']",0
"['cannot', 'figure', 'eaten', 'today', 'upset', 'stomach']",0
"['lily', 'allen', 'came', 'philly', 'tonight', 'hid', 'ticktes', 'could']",0
"['going', 'germany', 'miss', 'family', 'views', 'great', 'steal', 'movie', 'really', 'is']",0
"['jury', 'gonna', 'miss', 'tonite']",0
"['gingerswan', 'waiting', 'meet', 'prince']",0
"['wants', 'unibody', 'inch', 'macbook', 'pro', 'cant', 'really', 'justify', 'considering', 'current', 'one', 'slouch']",0
"['chelseyfo', 'okay']",0
"['peachesminaj', 'u', 'sure', 'did']",0
"['dog', 'sick']",0
"['poor', 'chuck', 'liddell', 'thought', 'rua', 'would', 'gas', 'went', 'beyond', 'first', 'that', 'however', 'occur']",0
"['annabethblue', 'yeah', 'fave', 'dale', 'jr', 'crashed', 'mark', 'martin', 'still', 'leading']",0
"['something', 'like', 'hotspot', 'shield', 'ubuntu', 'desperate', 'youtube']",0
"['eaten', 'breakfast', 'yet']",0
"['jessikaw', 'aw', 'got', 'mine', 'tiny', 'box', 'barnes', 'noble', 'borders', 'cant', 'recall', 'which', 'think', 'needs', 'friends', 'though']",0
"['burnt', 'piss', 'hand']",0
"['oh', 'man', 'could', 'see', 'one', 'coming', 'looks', 'like', 'end', 'chuck', 'liddells', 'fighting', 'career']",0
"['am', 'home', 'nice', 'orthodoxeaster', 'great', 'soup', 'flaounes', 'egg', 'lost', 'time', 'bed', 'goodnight']",0
"['wish', 'would', 'texas', 'tonight', 'nothing', 'better', 'free', 'time', 'low', 'show']",0
"['bechyy', 'miss', 'online', 'weird', 'seeing', 'online', 'hehehe']",0
"['last', 'day', 'break', 'tomorrow']",0
"['ive', 'said', 'before', 'jr', 'drop', 'winning', 'turd', 'man', 'shitting', 'contest', 'poor', 'jr']",0
"['throbbing', 'headache', 'except', 'knee', 'tequila', 'fix', 'that']",0
"['phone', 'dropped', 'pond', 'approach', 'twittering', 'trip']",0
"['laying', 'bed', 'got', 'home', 'seeing', 'monsters', 'vs', 'aliens', 'theres', 'beautiful', 'boy', 'living', 'room', 'biatch', 'gf', 'ugh']",0
"['gonna', 'play', 'guitar', 'hero', 'prince', 'charming', 'xbox', 'live', 'buttface', 'dad', 'said', 'no']",0
"['mellieebelliee', 'aw', 'im', 'sorry', 'bb', 'middle', 'school', 'pretty', 'decent', 'me', 'high', 'school', 'nearly', 'destroyed', 'me']",0
"['leaving', 'santa', 'cruz', 'love', 'people']",0
"['vanillab', 'u', 'bbmd', 'me', 'bb', 'showin', 'ass', 'day', 'smdh', 'time', 'upgrade']",0
"['realized', 'responsible', 'enough', 'raise', 'chickens']",0
"['gets', 'new', 'phone', 'hopefully', 'tomorrow', 'mail', 'come', 'sunday', 'hopefully', 'monday', 'fer', 'sure']",0
"['leslieg', 'stack', 'injured', 'rowdy', 'fan', 'think', 'well', 'go', 'great', 'game']",0
"['ryanbader', 'bummerlove', 'chuck']",0
"['kinda', 'sad', 'show', 'time']",0
"['good', 'night', 'still', 'day', 'four']",0
"['stephhie', 'know', 'im', 'soo', 'sad']",0
"['want', 'see', 'ufc']",0
"['today', 'hung', 'friends', 'nothing', 'much', 'guitar', 'amp', 'waaaaay', 'busted', 'im', 'back', 'school', 'monday', 'god', 'take', 'life', 'now']",0
"['flames', 'currently', 'losing', 'chicago', 'min', 'left', 'rd', 'pretty', 'good', 'game', 'tonight']",0
"['joerogandotnet', 'whats', 'happened', 'chuck', 'liddell', 'im', 'bummed']",0
"['another', 'bad', 'game', 'angels', 'thank', 'goodness', 'anteaters', 'well', 'else', 'thisd', 'depressing', 'baseball', 'weekend']",0
"['omg', 'dale', 'jr', 'wall', 'time', 'get', 'rid', 'tony', 'jr', 'casey', 'mears', 'kinda', 'hit', 'him', 'dale', 'jr', 'needs', 'good', 'luck', 'im', 'sad']",0
"['liamennis', 'know', 'feel']",0
"['cant', 'upload', 'photo', 'myself', 'sooo', 'confusing']",0
"['official', 'chuck', 'liddles', 'ufc', 'career', 'over', 'or', 'least', 'be']",0
"['omg', 'chuck', 'got', 'beat', 'im', 'sad', 'hes', 'good', 'guy', 'time', 'retire', 'xo']",0
"['really', 'hating', 'alone', 'thing', 'going', 'settle', 'time', 'deserve', 'best']",0
"['rchl', 'lol', 'pitty', 'points', 'ftw', 'they', 'always', 'help', 'though']",0
"['want', 'macbook', 'now', 'taking', 'suggestions', 'name', 'it']",0
"['well', 'good', 'night', 'followers', 'wish']",0
"['ifiredmyboss', 'yeah', 'yeah', 'want', 'bunny', 'ears']",0
['left'],0
"['happy', 'fight']",0
"['got', 'speeding', 'ticket']",0
"['omg', 'madonna', 'fell', 'another', 'horse', 'crazy', 'hope', 'alright']",0
"['going', 'back', 'work', 'second', 'hour', 'shift']",0
"['smoooothjazz', 'kk', 'know', 'r', 'getting', 'though', 'clue']",0
"['yourbeautymark', 'oh', 'no', 'hope', 'nephew', 'okay']",0
"['crashpixie', 'leave', 'tomorrow', 'ive', 'never', 'sunburn', 'lol']",0
"['fuck', 'lidelle', 'favorite']",0
"['gonna', 'year', 'old', 'care', 'soon', 'dad', 'ex', 'boyfriend', 'her', 'bro', 'jail', 'holy', 'crap']",0
"['awww', 'asot']",0
"['feeling', 'ever', 'sadder', 'video', 'recorder', 'g', 'seems', 'like', 'may', 'never']",0
"['davedays', 'absolutly', 'nothing', 'last', 'night', 'bascially', 'spring', 'break']",0
"['cjrandall', 'nopers', 'get', 'message', 'cant', 'send', 'dms', 'ya', 'think', 'following', 'me']",0
"['lonely', 'eating', 'cookie', 'dough', 'ice', 'cream']",0
"['much', 'say', 'im', 'missin', 'him']",0
"['nursing', 'celeste', 'tummy', 'ache']",0
"['caprica', 're', 'would', 'worked', 'get', 'it', 'lucky', 'spoilt', 'enough', 'is', 'ps', 'got', 'x']",0
"['wish', 'bahamas', 'see', 'jonasbrothers', 'love', 'guys', 'lt', 'good', 'luck', 'concert']",0
"['teearnstack', 'conshence', 'think', 'wouldnt', 'know', 'either', 'xd', 'goes', 'dictionary', 'conscience', 'aw', 'dont', 'want', 'die']",0
"['totally', 'let', 'downchuck', 'lost', 'first', 'round', 'tko', 'might', 'last', 'fight', 'career', 'pouts']",0
"['understand', 'twitter']",0
"['yuk', 'feel', 'sick', 'going', 'bed', 'lye', 'down']",0
"['sad', 'faces', 'looked', 'like', 'someone', 'died']",0
"['well', 'damn', 'disappointing', 'fight', 'ice', 'man', 'lost']",0
"['heyyitsjessiiix', 'ah', 'sorry', 'didnt', 'reply', 'whatsup']",0
"['latinoreview', 'hard', 'browns', 'fan', 'days']",0
"['never', 'sees', 'girls', 'likes', 'canal', 'street']",0
"['none', 'friends', 'answer', 'texts', 'anymore', 'best', 'friend', 'busy', 'work', 'cant', 'talk']",0
"['marcand', 'yes']",0
"['wonet', 'no', 'skype', 'trust', 'isp', 'enough', 'try']",0
"['nfg', 'played', 'amazing', 'set', 'again', 'got', 'tons', 'video', 'see', 'better', 'dead', 'sorry', 'heycrys']",0
"['nicksantino', 'aw', 'men', 'wanna', 'see', 'too']",0
"['beach', 'great', 'got', 'really', 'burnt', 'one', 'day', 'spring', 'break', 'back', 'hell', 'hole', 'school']",0
"['sick', 'think', 'fever', 'now', 'turn', 'blazer', 'playoff', 'tickets', 'seen', 'better', 'days']",0
"['babybird', 'would', 'playing', 'wow', 'possible']",0
"['going', 'make', 'biggest', 'decision', 'ever', 'ruin', 'life']",0
"['got', 'amp', 'head', 'hurts', 'bad', 'lame']",0
"['sad', 'bout', 'chuck']",0
"['trying', 'upload', 'pix', 'trouble']",0
"['thing', 'hate', 'spring', 'fine', 'walked', 'outside', 'today', 'instant', 'sorescratchy', 'throat', 'iritated', 'eyes']",0
"['champ', 'wish', 'could', 'figure', 'picture', 'thing']",0
"['giagiagia', 'lucky', 'cold', 'place', 'im', 'meltingggg']",0
"['snowmask', 'omg', 'early', 'see', 'gift']",0
"['im', 'pretty', 'much', 'quotsaddestquot', 'person', 'world', 'right', 'now', 'eventually', 'ending', 'asot']",0
"['ashleyrwatts', 'fighting', 'feeling', 'vast', 'majority', 'going', 'become', 'customers', 'lt']",0
"['doesnt', 'feel', 'well']",0
"['watching', 'slumdog', 'millionaire', 'omg', 'breaks', 'heart', 'see', 'kids', 'conditions', 'im', 'sad', 'horrified', 'amp', 'cant', 'bear', 'watch']",0
"['damn', 'ufc', 'fight']",0
"['am', 'feels', 'like', 'pm', 'sleep', 'friend']",0
"['irishvampire', 'thanks', 'muchi', 'wish', 'way', 'could']",0
"['im', 'exhausted', 'take', 'sleeping', 'pill']",0
"['christophermoy', 'got', 'stickers', 'im', 'maddd', 'jealous']",0
"['phatfffat', 'love', 'dondria', 'even', 'though', 'never', 'chay']",0
"['broke', 'curfew']",0
"['dumbwhore', 'yeah', 'trying', 'cute', 'failed']",0
"['idk', 'anyone', 'here']",0
"['headin', 'evening', 'house', 'party', 'lipgloss']",0
"['alexachung', 'meeee', 'toooooo']",0
"['missing', 'ella', 'enchanted']",0
"['liz', 'httptwitpiccomkrl', 'god', 'damn', 'it', 'trying', 'say', 'love', 'manny', 'moo', 'moo', 'guess', 'twit', 'pic', 'like', 'heart', 'symbol']",0
"['behind', 'smokers', 'long', 'ass', 'line', 'bar', 'blasting', 'bs', 'music', 'hell']",0
"['honastiago', 'kinda', 'lol', 'wish', 'here', 'oh', 'wait', 'like', 'min', 'away', 'me']",0
"['wine', 'rossofreddo', 'chilled', 'red', 'w', 'slice', 'peach', 'sangiovese', 'blend', 'meal', 'pics', 'work', 'svago', 'top', 'amazing']",0
"['jusst', 'got', 'homee']",0
"['okonly', 'couple', 'weeks', 'school', 'work', 'random', 'times', 'im', 'procrastinator', 'really', 'need', 'fix']",0
"['time', 'drop', 'aunts', 'car', 'wanted', 'stay', 'cream', 'day']",0
"['barrybarrybarry', 'going', 'vegas', 'st', 'time', 'learned', 'barry', 'playing', 'june', 'awe', 'disappointing', 'awe']",0
"['little', 'cleaning', 'bed', 'head', 'hurts']",0
"['minute', 'chilisehh', 'pretty', 'pathetic']",0
"['deasaurr', 'iya', 'dong', 'xd', 'haha', 'omfg', 'aku', 'nangis', 'baca', 'itu', 'sad', 'absolutely', 'beautiful', 'lt']",0
